virtual_time,trader_id,trader_type,balance
2351.26,S05,ZIP,59.0
2351.26,S06,ZIC,0.0
2351.26,S07,SHVR,0.0
2411.87,B00,GA,0.0
2411.87,B01,ZIC,0.0
2411.87,B02,ZIC,0.0
2411.87,B03,ZIP,0.0
2411.87,B04,GVWY,0.0
2411.87,B05,SHVR,91.0
2411.87,B06,ZIP,676.0
2411.87,B07,RL,881.0
2411.87,B08,GVWY,1436.0
2411.87,B09,SHVR,2451.0
2411.87,S00,SHVR,3019.0
2411.87,S01,ZIP,2650.0
2411.87,S02,GVWY,1400.0
2411.87,S03,ZIC,628.0
2411.87,S04,GVWY,59.0
2411.87,S05,ZIP,60.0
2411.87,S06,ZIC,0.0
2411.87,S07,SHVR,0.0
2472.46,B00,GA,0.0
2472.46,B01,ZIC,0.0
2472.46,B02,ZIC,0.0
2472.46,B03,ZIP,0.0
2472.46,B04,GVWY,0.0
2472.46,B05,SHVR,91.0
2472.46,B06,ZIP,694.0
2472.46,B07,RL,910.0
2472.46,B08,GVWY,1460.0
2472.46,B09,SHVR,2478.0
2472.46,S00,SHVR,3143.0
2472.46,S01,ZIP,2685.0
2472.46,S02,GVWY,1427.0
2472.46,S03,ZIC,656.0
2472.46,S04,GVWY,59.0
2472.46,S05,ZIP,60.0
2472.46,S06,ZIC,0.0
2472.46,S07,SHVR,0.0
2532.87,B00,GA,0.0
2532.87,B01,ZIC,0.0
2532.87,B02,ZIC,0.0
2532.87,B03,ZIP,0.0
2532.87,B04,GVWY,0.0
2532.87,B05,SHVR,91.0
2532.87,B06,ZIP,705.0
2532.87,B07,RL,940.0
2532.87,B08,GVWY,1517.0
2532.87,B09,SHVR,2564.0
2532.87,S00,SHVR,3187.0
2532.87,S01,ZIP,2791.0
2532.87,S02,GVWY,1457.0
2532.87,S03,ZIC,656.0
2532.87,S04,GVWY,66.0
2532.87,S05,ZIP,60.0
2532.87,S06,ZIC,0.0
2532.87,S07,SHVR,0.0
2593.49,B00,GA,0.0
2593.49,B01,ZIC,0.0
2593.49,B02,ZIC,0.0
2593.49,B03,ZIP,0.0
2593.49,B04,GVWY,0.0
2593.49,B05,SHVR,92.0
2593.49,B06,ZIP,721.0
2593.49,B07,RL,982.0
2593.49,B08,GVWY,1543.0
2593.49,B09,SHVR,2638.0
2593.49,S00,SHVR,3302.0
2593.49,S01,ZIP,2851.0
2593.49,S02,GVWY,1502.0
2593.49,S03,ZIC,672.0
2593.49,S04,GVWY,66.0
2593.49,S05,ZIP,60.0
2593.49,S06,ZIC,0.0
2593.49,S07,SHVR,0.0
2653.59,B00,GA,0.0
2653.59,B01,ZIC,0.0
2653.59,B02,ZIC,0.0
2653.59,B03,ZIP,0.0
2653.59,B04,GVWY,0.0
2653.59,B05,SHVR,92.0
