virtual_time,trader_id,trader_type,balance
2655.24,B07,GVWY,48.0
2655.24,B08,ZIC,507.0
2655.24,B09,ZIP,1375.0
2655.24,B10,RL,1589.0
2655.24,S00,ZIP,4341.0
2655.24,S01,ZIP,3544.0
2655.24,S02,ZIC,2438.0
2655.24,S03,ZIC,1484.0
2655.24,S04,SHVR,0.0
2655.24,S05,SHVR,15.0
2655.24,S06,GVWY,0.0
2655.24,S07,GVWY,0.0
2776.34,B00,GVWY,0.0
2776.34,B01,SHVR,0.0
2776.34,B02,ZIC,0.0
2776.34,B03,RL,0.0
2776.34,B04,RL,0.0
2776.34,B05,ZIP,6.0
2776.34,B06,SHVR,1.0
2776.34,B07,GVWY,48.0
2776.34,B08,ZIC,519.0
2776.34,B09,ZIP,1454.0
2776.34,B10,RL,1646.0
2776.34,S00,ZIP,4509.0
2776.34,S01,ZIP,3682.0
2776.34,S02,ZIC,2543.0
2776.34,S03,ZIC,1557.0
2776.34,S04,SHVR,0.0
2776.34,S05,SHVR,15.0
2776.34,S06,GVWY,0.0
2776.34,S07,GVWY,0.0
2896.44,B00,GVWY,0.0
2896.44,B01,SHVR,0.0
2896.44,B02,ZIC,0.0
2896.44,B03,RL,0.0
2896.44,B04,RL,0.0
2896.44,B05,ZIP,6.0
2896.44,B06,SHVR,1.0
2896.44,B07,GVWY,48.0
2896.44,B08,ZIC,545.0
2896.44,B09,ZIP,1529.0
2896.44,B10,RL,1729.0
2896.44,S00,ZIP,4725.0
2896.44,S01,ZIP,3857.0
2896.44,S02,ZIC,2659.0
2896.44,S03,ZIC,1630.0
2896.44,S04,SHVR,0.0
2896.44,S05,SHVR,15.0
2896.44,S06,GVWY,0.0
2896.44,S07,GVWY,0.0
3017.51,B00,GVWY,0.0
3017.51,B01,SHVR,0.0
3017.51,B02,ZIC,0.0
3017.51,B03,RL,0.0
3017.51,B04,RL,0.0
3017.51,B05,ZIP,6.0
3017.51,B06,SHVR,1.0
3017.51,B07,GVWY,48.0
3017.51,B08,ZIC,595.0
3017.51,B09,ZIP,1605.0
3017.51,B10,RL,1798.0
3017.51,S00,ZIP,4998.0
3017.51,S01,ZIP,4031.0
3017.51,S02,ZIC,2775.0
3017.51,S03,ZIC,1700.0
3017.51,S04,SHVR,0.0
3017.51,S05,SHVR,15.0
3017.51,S06,GVWY,0.0
3017.51,S07,GVWY,0.0
3138.15,B00,GVWY,0.0
3138.15,B01,SHVR,0.0
3138.15,B02,ZIC,0.0
3138.15,B03,RL,0.0
3138.15,B04,RL,0.0
3138.15,B05,ZIP,6.0
3138.15,B06,SHVR,1.0
3138.15,B07,GVWY,48.0
3138.15,B08,ZIC,622.0
3138.15,B09,ZIP,1622.0
3138.15,B10,RL,1873.0
3138.15,S00,ZIP,5214.0
3138.15,S01,ZIP,4209.0
3138.15,S02,ZIC,2859.0
3138.15,S03,ZIC,1760.0
3138.15,S04,SHVR,0.0
3138.15,S05,SHVR,15.0
3138.15,S06,GVWY,0.0
3138.15,S07,GVWY,0.0
3258.25,B00,GVWY,0.0
3258.25,B01,SHVR,0.0
3258.25,B02,ZIC,0.0
3258.25,B03,RL,0.0
3258.25,B04,RL,0.0
3258.25,B05,ZIP,6.0
3258.25,B06,SHVR,1.0
3258.25,B07,GVWY,48.0
3258.25,B08,ZIC,625.0
3258.25,B09,ZIP,1670.0
3258.25,B10,RL,1921.0
3258.25,S00,ZIP,5391.0
3258.25,S01,ZIP,4356.0
3258.25,S02,ZIC,2983.0
3258.25,S03,ZIC,1797.0
3258.25,S04,SHVR,0.0
3258.25,S05,SHVR,15.0
3258.25,S06,GVWY,0.0
3258.25,S07,GVWY,0.0
3379.41,B00,GVWY,0.0
3379.41,B01,SHVR,0.0
3379.41,B02,ZIC,0.0
3379.41,B03,RL,0.0
3379.41,B04,RL,0.0
3379.41,B05,ZIP,6.0
3379.41,B06,SHVR,1.0
3379.41,B07,GVWY,48.0
3379.41,B08,ZIC,625.0
3379.41,B09,ZIP,1730.0
3379.41,B10,RL,1997.0
3379.41,S00,ZIP,5503.0
3379.41,S01,ZIP,4448.0
3379.41,S02,ZIC,3072.0
3379.41,S03,ZIC,1886.0
3379.41,S04,SHVR,0.0
3379.41,S05,SHVR,15.0
3379.41,S06,GVWY,0.0
3379.41,S07,GVWY,0.0
3500.02,B00,GVWY,0.0
3500.02,B01,SHVR,0.0
3500.02,B02,ZIC,0.0
3500.02,B03,RL,0.0
3500.02,B04,RL,0.0
3500.02,B05,ZIP,6.0
3500.02,B06,SHVR,1.0
3500.02,B07,GVWY,50.0
3500.02,B08,ZIC,661.0
3500.02,B09,ZIP,1825.0
3500.02,B10,RL,2089.0
3500.02,S00,ZIP,5760.0
3500.02,S01,ZIP,4655.0
3500.02,S02,ZIC,3184.0
3500.02,S03,ZIC,1938.0
3500.02,S04,SHVR,0.0
3500.02,S05,SHVR,15.0
3500.02,S06,GVWY,0.0
